pong_v1 pettingzoo
<SubprocVectorEnv instance>
Agents No. [1] (index starting from 0) are not learnable.
Arguments:  {'env_name': 'pong_v1', 'env_type': 'pettingzoo', 'num_envs': 5, 'ram': True, 'seed': 12234, 'algorithm': 'DQN', 'algorithm_spec': {'episodic_update': False, 'dueling': True, 'replay_buffer_size': '1e5', 'gamma': 0.99, 'multi_step': 1, 'target_update_interval': 1000, 'eps_start': 1.0, 'eps_final': 0.01, 'eps_decay': 30000}, 'hidden_dim': 64, 'batch_size': 64, 'max_episodes': 10000, 'max_steps_per_episode': 10000, 'train_start_frame': 10000, 'optimizer': 'adam', 'learning_rate': '1e-4', 'device': 'gpu', 'update_itr': 1, 'log_avg_window': 20, 'log_interval': 20, 'render': False, 'test': False, 'exploit': False, 'load_model_idx': False, 'load_model_full_path': False, 'net_architecture': {'hidden_dim_list': [64, 64, 64], 'hidden_activation': 'Tanh', 'output_activation': False}, 'marl_method': 'selfplay', 'marl_spec': {'selfplay_score_delta': 20, 'trainable_agent_idx': 0, 'opponent_idx': 1}}
Episode: 1, avg. length 1280.0
env1_second_0:                 episode reward: -20.7000,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 20.9000,                 loss: nan
env3_second_0:                 episode reward: -20.9000,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Score delta: 38.0, udpate the opponent.
Episode: 1041, avg. length 732.3
env0_first_0:                 episode reward: 18.6000,                 loss: 0.0045
env0_second_0:                 episode reward: -18.6000,                 loss: nan
env1_first_0:                 episode reward: 15.2000,                 loss: nan
env1_second_0:                 episode reward: -15.2000,                 loss: nan
env2_first_0:                 episode reward: 19.8500,                 loss: nan
env2_second_0:                 episode reward: -19.8500,                 loss: nan
env3_first_0:                 episode reward: 18.9500,                 loss: nan
env3_second_0:                 episode reward: -18.9500,                 loss: nan
env4_first_0:                 episode reward: 18.8500,                 loss: nan
env4_second_0:                 episode reward: -18.8500,                 loss: nan
Score delta: 35.7, udpate the opponent.
Episode: 1061, avg. length 820.5
env0_first_0:                 episode reward: 2.2500,                 loss: 0.0072
env0_second_0:                 episode reward: -2.2500,                 loss: nan
env1_first_0:                 episode reward: 2.9000,                 loss: nan
env1_second_0:                 episode reward: -2.9000,                 loss: nan
env2_first_0:                 episode reward: 5.3500,                 loss: nan
env2_second_0:                 episode reward: -5.3500,                 loss: nan
env3_first_0:                 episode reward: 4.1000,                 loss: nan
env3_second_0:                 episode reward: -4.1000,                 loss: nan
env4_first_0:                 episode reward: 4.5000,                 loss: nan
env4_second_0:                 episode reward: -4.5000,                 loss: nan
Episode: 1081, avg. length 1094.65
env0_first_0:                 episode reward: -10.9000,                 loss: 0.0087
env0_second_0:                 episode reward: 10.9000,                 loss: nan
env1_first_0:                 episode reward: -8.6000,                 loss: nan
env1_second_0:                 episode reward: 8.6000,                 loss: nan
env2_first_0:                 episode reward: -9.8000,                 loss: nan
env2_second_0:                 episode reward: 9.8000,                 loss: nan
env3_first_0:                 episode reward: -11.5500,                 loss: nan
env3_second_0:                 episode reward: 11.5500,                 loss: nan
env4_first_0:                 episode reward: -8.9000,                 loss: nan
env4_second_0:                 episode reward: 8.9000,                 loss: nan
Episode: 1101, avg. length 1082.6
env0_first_0:                 episode reward: -7.3500,                 loss: 0.0151
env0_second_0:                 episode reward: 7.3500,                 loss: nan
env1_first_0:                 episode reward: -9.8000,                 loss: nan
env1_second_0:                 episode reward: 9.8000,                 loss: nan
env2_first_0:                 episode reward: -11.0000,                 loss: nan
env2_second_0:                 episode reward: 11.0000,                 loss: nan
env3_first_0:                 episode reward: -9.8000,                 loss: nan
env3_second_0:                 episode reward: 9.8000,                 loss: nan
env4_first_0:                 episode reward: -10.8500,                 loss: nan
env4_second_0:                 episode reward: 10.8500,                 loss: nan
Episode: 1121, avg. length 1025.15
env0_first_0:                 episode reward: -7.8000,                 loss: 0.0104
env0_second_0:                 episode reward: 7.8000,                 loss: nan
env1_first_0:                 episode reward: -8.7500,                 loss: nan
env1_second_0:                 episode reward: 8.7500,                 loss: nan
env2_first_0:                 episode reward: -9.4000,                 loss: nan
env2_second_0:                 episode reward: 9.4000,                 loss: nan
env3_first_0:                 episode reward: -9.7500,                 loss: nan
env3_second_0:                 episode reward: 9.7500,                 loss: nan
env4_first_0:                 episode reward: -10.3500,                 loss: nan
env4_second_0:                 episode reward: 10.3500,                 loss: nan
Episode: 1141, avg. length 989.3
env0_first_0:                 episode reward: -5.8500,                 loss: 0.0052
env0_second_0:                 episode reward: 5.8500,                 loss: nan
env1_first_0:                 episode reward: -6.5500,                 loss: nan
env1_second_0:                 episode reward: 6.5500,                 loss: nan
env2_first_0:                 episode reward: -6.5500,                 loss: nan
env2_second_0:                 episode reward: 6.5500,                 loss: nan
env3_first_0:                 episode reward: -7.9000,                 loss: nan
env3_second_0:                 episode reward: 7.9000,                 loss: nan
env4_first_0:                 episode reward: -7.6500,                 loss: nan
env4_second_0:                 episode reward: 7.6500,                 loss: nan
Episode: 1161, avg. length 1003.0
env0_first_0:                 episode reward: -10.3500,                 loss: 0.0041
env0_second_0:                 episode reward: 10.3500,                 loss: nan
env1_first_0:                 episode reward: -10.8500,                 loss: nan
env1_second_0:                 episode reward: 10.8500,                 loss: nan
env2_first_0:                 episode reward: -8.3000,                 loss: nan
env2_second_0:                 episode reward: 8.3000,                 loss: nan
env3_first_0:                 episode reward: -10.7500,                 loss: nan
env3_second_0:                 episode reward: 10.7500,                 loss: nan
env4_first_0:                 episode reward: -9.0500,                 loss: nan
env4_second_0:                 episode reward: 9.0500,                 loss: nan
Episode: 1181, avg. length 1095.5
env0_first_0:                 episode reward: -9.6000,                 loss: 0.0035
env0_second_0:                 episode reward: 9.6000,                 loss: nan
env1_first_0:                 episode reward: -7.6500,                 loss: nan
env1_second_0:                 episode reward: 7.6500,                 loss: nan
env2_first_0:                 episode reward: -9.8500,                 loss: nan
env2_second_0:                 episode reward: 9.8500,                 loss: nan
env3_first_0:                 episode reward: -12.9500,                 loss: nan
env3_second_0:                 episode reward: 12.9500,                 loss: nan
env4_first_0:                 episode reward: -7.1500,                 loss: nan
env4_second_0:                 episode reward: 7.1500,                 loss: nan
Episode: 1201, avg. length 1131.6
env0_first_0:                 episode reward: -8.9000,                 loss: 0.0050
env0_second_0:                 episode reward: 8.9000,                 loss: nan
env1_first_0:                 episode reward: -7.1500,                 loss: nan
env1_second_0:                 episode reward: 7.1500,                 loss: nan
env2_first_0:                 episode reward: -4.7500,                 loss: nan
env2_second_0:                 episode reward: 4.7500,                 loss: nan
env3_first_0:                 episode reward: -8.3000,                 loss: nan
env3_second_0:                 episode reward: 8.3000,                 loss: nan
env4_first_0:                 episode reward: -6.6000,                 loss: nan
env4_second_0:                 episode reward: 6.6000,                 loss: nan
Episode: 1221, avg. length 1122.55
env0_first_0:                 episode reward: -8.4500,                 loss: 0.0064
env0_second_0:                 episode reward: 8.4500,                 loss: nan
env1_first_0:                 episode reward: -8.1500,                 loss: nan
env1_second_0:                 episode reward: 8.1500,                 loss: nan
env2_first_0:                 episode reward: -7.8000,                 loss: nan
env2_second_0:                 episode reward: 7.8000,                 loss: nan
env3_first_0:                 episode reward: -4.9500,                 loss: nan
env3_second_0:                 episode reward: 4.9500,                 loss: nan
env4_first_0:                 episode reward: -8.4500,                 loss: nan
env4_second_0:                 episode reward: 8.4500,                 loss: nan
Episode: 1241, avg. length 1128.0
env0_first_0:                 episode reward: -1.9000,                 loss: 0.0087
env0_second_0:                 episode reward: 1.9000,                 loss: nan
env1_first_0:                 episode reward: -4.3500,                 loss: nan
env1_second_0:                 episode reward: 4.3500,                 loss: nan
env2_first_0:                 episode reward: -3.3000,                 loss: nan
env2_second_0:                 episode reward: 3.3000,                 loss: nan
env3_first_0:                 episode reward: -2.4500,                 loss: nan
env3_second_0:                 episode reward: 2.4500,                 loss: nan
env4_first_0:                 episode reward: -5.9000,                 loss: nan
env4_second_0:                 episode reward: 5.9000,                 loss: nan
Episode: 1261, avg. length 1180.7
env0_first_0:                 episode reward: 0.1500,                 loss: 0.0090
env0_second_0:                 episode reward: -0.1500,                 loss: nan
env1_first_0:                 episode reward: -2.0500,                 loss: nan
env1_second_0:                 episode reward: 2.0500,                 loss: nan
env2_first_0:                 episode reward: 0.2000,                 loss: nan
env2_second_0:                 episode reward: -0.2000,                 loss: nan
env3_first_0:                 episode reward: 0.0500,                 loss: nan
env3_second_0:                 episode reward: -0.0500,                 loss: nan
env4_first_0:                 episode reward: 1.7000,                 loss: nan
env4_second_0:                 episode reward: -1.7000,                 loss: nan
Episode: 1281, avg. length 1138.35
env0_first_0:                 episode reward: 3.8500,                 loss: 0.0051
env0_second_0:                 episode reward: -3.8500,                 loss: nan
env1_first_0:                 episode reward: 0.0000,                 loss: nan
env1_second_0:                 episode reward: 0.0000,                 loss: nan
env2_first_0:                 episode reward: 2.7000,                 loss: nan
env2_second_0:                 episode reward: -2.7000,                 loss: nan
env3_first_0:                 episode reward: 0.2000,                 loss: nan
env3_second_0:                 episode reward: -0.2000,                 loss: nan
env4_first_0:                 episode reward: 0.8500,                 loss: nan
env4_second_0:                 episode reward: -0.8500,                 loss: nan
Episode: 1301, avg. length 1222.9
env0_first_0:                 episode reward: 1.8000,                 loss: 0.0025
env0_second_0:                 episode reward: -1.8000,                 loss: nan
env1_first_0:                 episode reward: 0.5000,                 loss: nan
env1_second_0:                 episode reward: -0.5000,                 loss: nan
env2_first_0:                 episode reward: 2.1500,                 loss: nan
env2_second_0:                 episode reward: -2.1500,                 loss: nan
env3_first_0:                 episode reward: 3.6000,                 loss: nan
env3_second_0:                 episode reward: -3.6000,                 loss: nan
env4_first_0:                 episode reward: 1.7000,                 loss: nan
env4_second_0:                 episode reward: -1.7000,                 loss: nan
Episode: 1321, avg. length 1220.3
env0_first_0:                 episode reward: 6.6500,                 loss: 0.0090
env0_second_0:                 episode reward: -6.6500,                 loss: nan
env1_first_0:                 episode reward: 4.5500,                 loss: nan
env1_second_0:                 episode reward: -4.5500,                 loss: nan
env2_first_0:                 episode reward: 4.5500,                 loss: nan
env2_second_0:                 episode reward: -4.5500,                 loss: nan
env3_first_0:                 episode reward: 4.8500,                 loss: nan
env3_second_0:                 episode reward: -4.8500,                 loss: nan
env4_first_0:                 episode reward: 5.5500,                 loss: nan
env4_second_0:                 episode reward: -5.5500,                 loss: nan
Episode: 1341, avg. length 1223.15
env0_first_0:                 episode reward: 7.9000,                 loss: 0.0099
env0_second_0:                 episode reward: -7.9000,                 loss: nan
env1_first_0:                 episode reward: 8.6500,                 loss: nan
env1_second_0:                 episode reward: -8.6500,                 loss: nan
env2_first_0:                 episode reward: 9.1500,                 loss: nan
env2_second_0:                 episode reward: -9.1500,                 loss: nan
env3_first_0:                 episode reward: 9.0500,                 loss: nan
env3_second_0:                 episode reward: -9.0500,                 loss: nan
env4_first_0:                 episode reward: 9.4000,                 loss: nan
env4_second_0:                 episode reward: -9.4000,                 loss: nan
Score delta: 20.2, udpate the opponent.
Episode: 1361, avg. length 1145.8
env0_first_0:                 episode reward: 9.9500,                 loss: 0.0086
env0_second_0:                 episode reward: -9.9500,                 loss: nan
env1_first_0:                 episode reward: 8.7500,                 loss: nan
env1_second_0:                 episode reward: -8.7500,                 loss: nan
env2_first_0:                 episode reward: 11.0500,                 loss: nan
env2_second_0:                 episode reward: -11.0500,                 loss: nan
env3_first_0:                 episode reward: 10.6500,                 loss: nan
env3_second_0:                 episode reward: -10.6500,                 loss: nan
env4_first_0:                 episode reward: 8.6500,                 loss: nan
env4_second_0:                 episode reward: -8.6500,                 loss: nan
Score delta: 21.6, udpate the opponent.
Episode: 1381, avg. length 1025.4
env0_first_0:                 episode reward: 13.1500,                 loss: 0.0083
env0_second_0:                 episode reward: -13.1500,                 loss: nan
env1_first_0:                 episode reward: 10.2500,                 loss: nan
env1_second_0:                 episode reward: -10.2500,                 loss: nan
env2_first_0:                 episode reward: 12.9000,                 loss: nan
env2_second_0:                 episode reward: -12.9000,                 loss: nan
env3_first_0:                 episode reward: 11.5500,                 loss: nan
env3_second_0:                 episode reward: -11.5500,                 loss: nan
env4_first_0:                 episode reward: 10.4500,                 loss: nan
env4_second_0:                 episode reward: -10.4500,                 loss: nan
Score delta: 30.4, udpate the opponent.
Episode: 1401, avg. length 1021.45
env0_first_0:                 episode reward: 12.8000,                 loss: 0.0029
env0_second_0:                 episode reward: -12.8000,                 loss: nan
env1_first_0:                 episode reward: 14.8000,                 loss: nan
env1_second_0:                 episode reward: -14.8000,                 loss: nan
env2_first_0:                 episode reward: 13.6000,                 loss: nan
env2_second_0:                 episode reward: -13.6000,                 loss: nan
env3_first_0:                 episode reward: 12.9500,                 loss: nan
env3_second_0:                 episode reward: -12.9500,                 loss: nan
env4_first_0:                 episode reward: 15.0500,                 loss: nan
env4_second_0:                 episode reward: -15.0500,                 loss: nan
Score delta: 28.6, udpate the opponent.
Episode: 1421, avg. length 1002.25
env0_first_0:                 episode reward: 15.6500,                 loss: 0.0056
env0_second_0:                 episode reward: -15.6500,                 loss: nan
env1_first_0:                 episode reward: 14.2500,                 loss: nan
env1_second_0:                 episode reward: -14.2500,                 loss: nan
env2_first_0:                 episode reward: 16.6500,                 loss: nan
env2_second_0:                 episode reward: -16.6500,                 loss: nan
env3_first_0:                 episode reward: 13.7000,                 loss: nan
env3_second_0:                 episode reward: -13.7000,                 loss: nan
env4_first_0:                 episode reward: 15.7500,                 loss: nan
env4_second_0:                 episode reward: -15.7500,                 loss: nan
Score delta: 25.5, udpate the opponent.
Episode: 1441, avg. length 975.45
env0_first_0:                 episode reward: 14.1500,                 loss: 0.0067
env0_second_0:                 episode reward: -14.1500,                 loss: nan
env1_first_0:                 episode reward: 17.2000,                 loss: nan
env1_second_0:                 episode reward: -17.2000,                 loss: nan
env2_first_0:                 episode reward: 13.4500,                 loss: nan
env2_second_0:                 episode reward: -13.4500,                 loss: nan
env3_first_0:                 episode reward: 15.6500,                 loss: nan
env3_second_0:                 episode reward: -15.6500,                 loss: nan
env4_first_0:                 episode reward: 15.0500,                 loss: nan
env4_second_0:                 episode reward: -15.0500,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 1461, avg. length 752.3
env0_first_0:                 episode reward: 19.5000,                 loss: 0.0056
env0_second_0:                 episode reward: -19.5000,                 loss: nan
env1_first_0:                 episode reward: 20.5500,                 loss: nan
env1_second_0:                 episode reward: -20.5500,                 loss: nan
env2_first_0:                 episode reward: 20.3500,                 loss: nan
env2_second_0:                 episode reward: -20.3500,                 loss: nan
env3_first_0:                 episode reward: 20.3000,                 loss: nan
env3_second_0:                 episode reward: -20.3000,                 loss: nan
env4_first_0:                 episode reward: 19.0000,                 loss: nan
env4_second_0:                 episode reward: -19.0000,                 loss: nan
Score delta: 32.6, udpate the opponent.
Episode: 1481, avg. length 800.05
env0_first_0:                 episode reward: 17.6000,                 loss: 0.0041
env0_second_0:                 episode reward: -17.6000,                 loss: nan
env1_first_0:                 episode reward: 16.7000,                 loss: nan
env1_second_0:                 episode reward: -16.7000,                 loss: nan
env2_first_0:                 episode reward: 16.5500,                 loss: nan
env2_second_0:                 episode reward: -16.5500,                 loss: nan
env3_first_0:                 episode reward: 17.0000,                 loss: nan
env3_second_0:                 episode reward: -17.0000,                 loss: nan
env4_first_0:                 episode reward: 17.5000,                 loss: nan
env4_second_0:                 episode reward: -17.5000,                 loss: nan
Score delta: 41.6, udpate the opponent.
Episode: 1501, avg. length 886.15
env0_first_0:                 episode reward: 19.0500,                 loss: 0.0042
env0_second_0:                 episode reward: -19.0500,                 loss: nan
env1_first_0:                 episode reward: 18.9500,                 loss: nan
env1_second_0:                 episode reward: -18.9500,                 loss: nan
env2_first_0:                 episode reward: 20.1000,                 loss: nan
env2_second_0:                 episode reward: -20.1000,                 loss: nan
env3_first_0:                 episode reward: 19.7500,                 loss: nan
env3_second_0:                 episode reward: -19.7500,                 loss: nan
env4_first_0:                 episode reward: 18.8500,                 loss: nan
env4_second_0:                 episode reward: -18.8500,                 loss: nan
Score delta: 23.2, udpate the opponent.
Episode: 1521, avg. length 1035.45
env0_first_0:                 episode reward: 12.6000,                 loss: 0.0038
env0_second_0:                 episode reward: -12.6000,                 loss: nan
env1_first_0:                 episode reward: 14.5000,                 loss: nan
env1_second_0:                 episode reward: -14.5000,                 loss: nan
env2_first_0:                 episode reward: 12.2500,                 loss: nan
env2_second_0:                 episode reward: -12.2500,                 loss: nan
env3_first_0:                 episode reward: 12.4000,                 loss: nan
env3_second_0:                 episode reward: -12.4000,                 loss: nan
env4_first_0:                 episode reward: 14.7500,                 loss: nan
env4_second_0:                 episode reward: -14.7500,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 1541, avg. length 728.0
env0_first_0:                 episode reward: 21.0000,                 loss: 0.0122
env0_second_0:                 episode reward: -21.0000,                 loss: nan
env1_first_0:                 episode reward: 21.0000,                 loss: nan
env1_second_0:                 episode reward: -21.0000,                 loss: nan
env2_first_0:                 episode reward: 21.0000,                 loss: nan
env2_second_0:                 episode reward: -21.0000,                 loss: nan
env3_first_0:                 episode reward: 21.0000,                 loss: nan
env3_second_0:                 episode reward: -21.0000,                 loss: nan
env4_first_0:                 episode reward: 21.0000,                 loss: nan
env4_second_0:                 episode reward: -21.0000,                 loss: nan
Episode: 1561, avg. length 1711.2
env0_first_0:                 episode reward: 9.4500,                 loss: 0.0078
env0_second_0:                 episode reward: -9.4500,                 loss: nan
env1_first_0:                 episode reward: 6.1000,                 loss: nan
env1_second_0:                 episode reward: -6.1000,                 loss: nan
env2_first_0:                 episode reward: 6.9000,                 loss: nan
env2_second_0:                 episode reward: -6.9000,                 loss: nan
env3_first_0:                 episode reward: 6.9500,                 loss: nan
env3_second_0:                 episode reward: -6.9500,                 loss: nan
env4_first_0:                 episode reward: 7.0000,                 loss: nan
env4_second_0:                 episode reward: -7.0000,                 loss: nan
Score delta: 20.5, udpate the opponent.
Episode: 1581, avg. length 962.85
env0_first_0:                 episode reward: 15.5500,                 loss: 0.0076
env0_second_0:                 episode reward: -15.5500,                 loss: nan
env1_first_0:                 episode reward: 15.1500,                 loss: nan
env1_second_0:                 episode reward: -15.1500,                 loss: nan
env2_first_0:                 episode reward: 15.7000,                 loss: nan
env2_second_0:                 episode reward: -15.7000,                 loss: nan
env3_first_0:                 episode reward: 15.9500,                 loss: nan
env3_second_0:                 episode reward: -15.9500,                 loss: nan
env4_first_0:                 episode reward: 14.3000,                 loss: nan
env4_second_0:                 episode reward: -14.3000,                 loss: nan
Score delta: 42.0, udpate the opponent.
Episode: 1601, avg. length 1670.1
env0_first_0:                 episode reward: 9.0000,                 loss: 0.0055
env0_second_0:                 episode reward: -9.0000,                 loss: nan
env1_first_0:                 episode reward: 9.2000,                 loss: nan
env1_second_0:                 episode reward: -9.2000,                 loss: nan
env2_first_0:                 episode reward: 6.9500,                 loss: nan
env2_second_0:                 episode reward: -6.9500,                 loss: nan
env3_first_0:                 episode reward: 8.8500,                 loss: nan
env3_second_0:                 episode reward: -8.8500,                 loss: nan
env4_first_0:                 episode reward: 7.7500,                 loss: nan
env4_second_0:                 episode reward: -7.7500,                 loss: nan
Episode: 1621, avg. length 1853.1
env0_first_0:                 episode reward: 6.8000,                 loss: 0.0057
env0_second_0:                 episode reward: -6.8000,                 loss: nan
env1_first_0:                 episode reward: 5.6000,                 loss: nan
env1_second_0:                 episode reward: -5.6000,                 loss: nan
env2_first_0:                 episode reward: 6.9500,                 loss: nan
env2_second_0:                 episode reward: -6.9500,                 loss: nan
env3_first_0:                 episode reward: 6.4500,                 loss: nan
env3_second_0:                 episode reward: -6.4500,                 loss: nan
env4_first_0:                 episode reward: 7.9000,                 loss: nan
env4_second_0:                 episode reward: -7.9000,                 loss: nan
Episode: 1641, avg. length 1827.0
env0_first_0:                 episode reward: 7.4000,                 loss: 0.0028
env0_second_0:                 episode reward: -7.4000,                 loss: nan
env1_first_0:                 episode reward: 5.6000,                 loss: nan
env1_second_0:                 episode reward: -5.6000,                 loss: nan
env2_first_0:                 episode reward: 6.5500,                 loss: nan
env2_second_0:                 episode reward: -6.5500,                 loss: nan
env3_first_0:                 episode reward: 5.4500,                 loss: nan
env3_second_0:                 episode reward: -5.4500,                 loss: nan
env4_first_0:                 episode reward: 5.8000,                 loss: nan
env4_second_0:                 episode reward: -5.8000,                 loss: nan
Episode: 1661, avg. length 1718.55
env0_first_0:                 episode reward: 8.9500,                 loss: 0.0053
env0_second_0:                 episode reward: -8.9500,                 loss: nan
env1_first_0:                 episode reward: 10.1500,                 loss: nan
env1_second_0:                 episode reward: -10.1500,                 loss: nan
env2_first_0:                 episode reward: 9.7500,                 loss: nan
env2_second_0:                 episode reward: -9.7500,                 loss: nan
env3_first_0:                 episode reward: 10.8500,                 loss: nan
env3_second_0:                 episode reward: -10.8500,                 loss: nan
env4_first_0:                 episode reward: 8.8000,                 loss: nan
env4_second_0:                 episode reward: -8.8000,                 loss: nan
Episode: 1681, avg. length 1890.15
env0_first_0:                 episode reward: 7.0500,                 loss: 0.0053
env0_second_0:                 episode reward: -7.0500,                 loss: nan
env1_first_0:                 episode reward: 9.6500,                 loss: nan
env1_second_0:                 episode reward: -9.6500,                 loss: nan
env2_first_0:                 episode reward: 8.4000,                 loss: nan
env2_second_0:                 episode reward: -8.4000,                 loss: nan
env3_first_0:                 episode reward: 7.2500,                 loss: nan
env3_second_0:                 episode reward: -7.2500,                 loss: nan
env4_first_0:                 episode reward: 9.2500,                 loss: nan
env4_second_0:                 episode reward: -9.2500,                 loss: nan
Episode: 1701, avg. length 1708.4
env0_first_0:                 episode reward: 8.2500,                 loss: 0.0055
env0_second_0:                 episode reward: -8.2500,                 loss: nan
env1_first_0:                 episode reward: 11.0500,                 loss: nan
env1_second_0:                 episode reward: -11.0500,                 loss: nan
env2_first_0:                 episode reward: 9.6500,                 loss: nan
env2_second_0:                 episode reward: -9.6500,                 loss: nan
env3_first_0:                 episode reward: 9.9000,                 loss: nan
env3_second_0:                 episode reward: -9.9000,                 loss: nan
env4_first_0:                 episode reward: 10.1000,                 loss: nan
env4_second_0:                 episode reward: -10.1000,                 loss: nan
Score delta: 20.1, udpate the opponent.
Episode: 1721, avg. length 1087.15
env0_first_0:                 episode reward: 16.5500,                 loss: 0.0034
env0_second_0:                 episode reward: -16.5500,                 loss: nan
env1_first_0:                 episode reward: 15.3500,                 loss: nan
env1_second_0:                 episode reward: -15.3500,                 loss: nan
env2_first_0:                 episode reward: 16.8500,                 loss: nan
env2_second_0:                 episode reward: -16.8500,                 loss: nan
env3_first_0:                 episode reward: 16.7000,                 loss: nan
env3_second_0:                 episode reward: -16.7000,                 loss: nan
env4_first_0:                 episode reward: 16.3500,                 loss: nan
env4_second_0:                 episode reward: -16.3500,                 loss: nan
Score delta: 40.7, udpate the opponent.
Episode: 1741, avg. length 951.3
env0_first_0:                 episode reward: 14.7000,                 loss: 0.0025
env0_second_0:                 episode reward: -14.7000,                 loss: nan
env1_first_0:                 episode reward: 15.0000,                 loss: nan
env1_second_0:                 episode reward: -15.0000,                 loss: nan
env2_first_0:                 episode reward: 17.5000,                 loss: nan
env2_second_0:                 episode reward: -17.5000,                 loss: nan
env3_first_0:                 episode reward: 16.8500,                 loss: nan
env3_second_0:                 episode reward: -16.8500,                 loss: nan
env4_first_0:                 episode reward: 16.6000,                 loss: nan
env4_second_0:                 episode reward: -16.6000,                 loss: nan
Score delta: 27.6, udpate the opponent.
Episode: 1761, avg. length 854.8
env0_first_0:                 episode reward: 19.0000,                 loss: 0.0048
env0_second_0:                 episode reward: -19.0000,                 loss: nan
env1_first_0:                 episode reward: 18.2000,                 loss: nan
env1_second_0:                 episode reward: -18.2000,                 loss: nan
env2_first_0:                 episode reward: 18.6500,                 loss: nan
env2_second_0:                 episode reward: -18.6500,                 loss: nan
env3_first_0:                 episode reward: 18.5000,                 loss: nan
env3_second_0:                 episode reward: -18.5000,                 loss: nan
env4_first_0:                 episode reward: 18.1000,                 loss: nan
env4_second_0:                 episode reward: -18.1000,                 loss: nan
Score delta: 41.9, udpate the opponent.
Episode: 1781, avg. length 728.0
env0_first_0:                 episode reward: 20.3500,                 loss: 0.0051
env0_second_0:                 episode reward: -20.3500,                 loss: nan
env1_first_0:                 episode reward: 20.9500,                 loss: nan
env1_second_0:                 episode reward: -20.9500,                 loss: nan
env2_first_0:                 episode reward: 20.3000,                 loss: nan
env2_second_0:                 episode reward: -20.3000,                 loss: nan
env3_first_0:                 episode reward: 20.3000,                 loss: nan
env3_second_0:                 episode reward: -20.3000,                 loss: nan
env4_first_0:                 episode reward: 20.3500,                 loss: nan
env4_second_0:                 episode reward: -20.3500,                 loss: nan
Score delta: 40.8, udpate the opponent.
Episode: 1801, avg. length 1604.65
env0_first_0:                 episode reward: 13.8500,                 loss: 0.0036
env0_second_0:                 episode reward: -13.8500,                 loss: nan
env1_first_0:                 episode reward: 13.3000,                 loss: nan
env1_second_0:                 episode reward: -13.3000,                 loss: nan
env2_first_0:                 episode reward: 12.7000,                 loss: nan
env2_second_0:                 episode reward: -12.7000,                 loss: nan
env3_first_0:                 episode reward: 12.9500,                 loss: nan
env3_second_0:                 episode reward: -12.9500,                 loss: nan
env4_first_0:                 episode reward: 13.6000,                 loss: nan
env4_second_0:                 episode reward: -13.6000,                 loss: nan
Score delta: 21.4, udpate the opponent.
Episode: 1821, avg. length 1168.0
env0_first_0:                 episode reward: 16.8000,                 loss: 0.0055
env0_second_0:                 episode reward: -16.8000,                 loss: nan
env1_first_0:                 episode reward: 16.3500,                 loss: nan
env1_second_0:                 episode reward: -16.3500,                 loss: nan
env2_first_0:                 episode reward: 16.1500,                 loss: nan
env2_second_0:                 episode reward: -16.1500,                 loss: nan
env3_first_0:                 episode reward: 16.5000,                 loss: nan
env3_second_0:                 episode reward: -16.5000,                 loss: nan
env4_first_0:                 episode reward: 15.5000,                 loss: nan
env4_second_0:                 episode reward: -15.5000,                 loss: nan
Score delta: 38.7, udpate the opponent.
Episode: 1841, avg. length 768.35
env0_first_0:                 episode reward: 18.0500,                 loss: 0.0034
env0_second_0:                 episode reward: -18.0500,                 loss: nan
env1_first_0:                 episode reward: 18.3000,                 loss: nan
env1_second_0:                 episode reward: -18.3000,                 loss: nan
env2_first_0:                 episode reward: 17.5000,                 loss: nan
env2_second_0:                 episode reward: -17.5000,                 loss: nan
env3_first_0:                 episode reward: 19.4500,                 loss: nan
env3_second_0:                 episode reward: -19.4500,                 loss: nan
env4_first_0:                 episode reward: 16.8500,                 loss: nan
env4_second_0:                 episode reward: -16.8500,                 loss: nan
Score delta: 38.7, udpate the opponent.
Episode: 1861, avg. length 780.35
env0_first_0:                 episode reward: 17.1000,                 loss: 0.0038
env0_second_0:                 episode reward: -17.1000,                 loss: nan
env1_first_0:                 episode reward: 18.0500,                 loss: nan
env1_second_0:                 episode reward: -18.0500,                 loss: nan
env2_first_0:                 episode reward: 18.5000,                 loss: nan
env2_second_0:                 episode reward: -18.5000,                 loss: nan
env3_first_0:                 episode reward: 17.6000,                 loss: nan
env3_second_0:                 episode reward: -17.6000,                 loss: nan
env4_first_0:                 episode reward: 16.3000,                 loss: nan
env4_second_0:                 episode reward: -16.3000,                 loss: nan
Score delta: 29.0, udpate the opponent.
Episode: 1881, avg. length 806.15
env0_first_0:                 episode reward: 16.8000,                 loss: 0.0067
env0_second_0:                 episode reward: -16.8000,                 loss: nan
env1_first_0:                 episode reward: 16.4000,                 loss: nan
env1_second_0:                 episode reward: -16.4000,                 loss: nan
env2_first_0:                 episode reward: 17.8500,                 loss: nan
env2_second_0:                 episode reward: -17.8500,                 loss: nan
